"sales_order_number","customer_id","order_date","shipping_method","terms","web_order","subtotal","total","order_weight","first_order_month","months_since_first_order"
27551,"F022-F&D",2023-01-02,"CPICK",NA,FALSE,527.16,527.16,0,2023-01-01,0
27552,"F022-F&D",2023-01-02,"CPICK",NA,FALSE,2076.4,2076.4,0,2023-01-01,0
27553,"F022-F&D",2023-01-02,"CPICK",NA,FALSE,878.6,878.6,0,2023-01-01,0
27554,"F022-F&D",2023-01-02,"CPICK",NA,FALSE,2076.4,2076.4,0,2023-01-01,0
27555,"F022-F&D",2023-01-02,"CPICK",NA,FALSE,15584.8,15584.8,0,2023-01-01,0
27556,"F022-F&D",2023-01-02,"CPICK",NA,FALSE,55336.4,55336.4,0,2023-01-01,0
27557,"A050-ALLVA",2023-01-02,NA,NA,FALSE,1305,1305,0,2023-01-01,0
27567,"S039-SMI",2023-01-02,NA,"NET30",FALSE,36465.8,36465.8,0,2023-01-01,0
27569,"T049-TRU-C",2023-01-04,NA,NA,FALSE,0,0,0,2023-01-01,0
27570,"T042-TRIAN",2023-01-04,"CPICK",NA,FALSE,191.07,191.07,0,2023-01-01,0
27571,"S046-SPOC",2023-01-04,"CST-D","NET30",FALSE,292.5,292.5,0,2023-01-01,0
27572,"L005-LBGSY",2023-01-04,"MWS-T","NET30",FALSE,471.5,471.5,0,2023-01-01,0
27573,"S002-SREIL",2023-01-04,NA,"NET30",FALSE,156.7,156.7,0,2023-01-01,0
27575,"S002-SREIL",2023-01-04,NA,"NET30",FALSE,297.8,297.8,0,2023-01-01,0
27578,"M026-MIURA",2023-01-05,"MWS-T","NET30",FALSE,3142.24,3142.24,0,2023-01-01,0
27580,"M026-MIURA",2023-01-05,"MWS-T","NET30",FALSE,140.8,140.8,0,2023-01-01,0
27581,"M026-MIURA",2023-01-05,"MWS-T","NET30",FALSE,645.2,645.2,0,2023-01-01,0
27579,"M026-MIURA",2023-01-05,"MWS-T","NET30",FALSE,745.8,745.8,0,2023-01-01,0
27583,"S028-SAWTR",2023-01-05,"MWS-T","NET30",FALSE,2951.25,2951.25,0,2023-01-01,0
27585,"M030-MORGO",2023-01-05,"MWS-T","NET45",FALSE,1183.05,1183.05,0,2023-01-01,0
27588,"M030-MORGO",2023-01-05,"MWS-T","NET45",FALSE,1623.6,1623.6,0,2023-01-01,0
27589,"M030-MORGO",2023-01-05,"MWS-T","NET45",FALSE,1785.3,1785.3,0,2023-01-01,0
27591,"M026-MIURA",2023-01-05,"MWS-T","NET30",FALSE,2288.7,2288.7,0,2023-01-01,0
27592,"M026-MIURA",2023-01-05,"MWS-T","NET30",FALSE,1561.28,1561.28,0,2023-01-01,0
27593,"M026-MIURA",2023-01-05,"MWS-T","NET30",FALSE,1682.8,1682.8,0,2023-01-01,0
27594,"M026-MIURA",2023-01-05,"MWS-T","NET30",FALSE,3795.4,3795.4,0,2023-01-01,0
27595,"M026-MIURA",2023-01-05,"MWS-T","NET30",FALSE,593.36,593.36,0,2023-01-01,0
27596,"M026-MIURA",2023-01-05,"MWS-T","NET30",FALSE,351.7,351.7,0,2023-01-01,0
27597,"Y002-YNGTC",2023-01-05,"CST-D",NA,FALSE,39429.51,39429.51,0,2023-01-01,0
27560,"S039-SMI",2023-01-02,NA,"NET30",FALSE,10911,10911,0,2023-01-01,0
27562,"S039-SMI",2023-01-02,NA,"NET30",FALSE,36465.8,36465.8,0,2023-01-01,0
27563,"S039-SMI",2023-01-02,NA,"NET30",FALSE,46884.6,46884.6,0,2023-01-01,0
27565,"S039-SMI",2023-01-02,NA,"NET30",FALSE,7376.4,7376.4,0,2023-01-01,0
27566,"S039-SMI",2023-01-02,NA,"NET30",FALSE,42786.6,42786.6,0,2023-01-01,0
27568,"F022-F&D",2023-01-03,"CPICK",NA,FALSE,300,300,0,2023-01-01,0
27598,"Y002-YNGTC",2023-01-05,"CST-D",NA,FALSE,108935.05,108935.05,0,2023-01-01,0
27602,"M030-MORGO",2023-01-05,"MWS-T","NET45",FALSE,9564,9564,0,2023-01-01,0
27577,"M026-MIURA",2023-01-05,"MWS-T","NET30",FALSE,1626.6,1626.6,0,2023-01-01,0
27558,"S046-SPOC",2023-01-02,"CST-D","NET30",FALSE,1794,1794,0,2023-01-01,0
27559,"S039-SMI",2023-01-02,NA,"NET30",FALSE,19171.2,19171.2,0,2023-01-01,0
27561,"S039-SMI",2023-01-02,NA,"NET30",FALSE,15136,15136,0,2023-01-01,0
27564,"S039-SMI",2023-01-02,NA,"NET30",FALSE,39508.2,39508.2,0,2023-01-01,0
27574,"S002-SREIL",2023-01-04,NA,"NET30",FALSE,991.68,991.68,0,2023-01-01,0
27576,"S002-SREIL",2023-01-04,NA,"NET30",FALSE,2020,2020,0,2023-01-01,0
27599,"M044-MCFAB",2023-01-05,"CPICK",NA,FALSE,1647.36,1647.36,0,2023-01-01,0
27600,"N016-NANOL",2023-01-05,NA,"NET30",FALSE,0,0,0,2023-01-01,0
27603,"K007-KENWO",2023-01-05,"MWS-T","NET30",FALSE,10724.2,10724.2,0,2023-01-01,0
27582,"S039-SMI",2023-01-05,NA,"NET30",FALSE,5517.5,5517.5,0,2023-01-01,0
27584,"K016-KELVI",2023-01-05,"MWS-T","NET45",FALSE,151.44,151.44,0,2023-01-01,0
27586,"M030-MORGO",2023-01-05,"MWS-T","NET45",FALSE,419.1,419.1,0,2023-01-01,0
27587,"M030-MORGO",2023-01-05,"MWS-T","NET45",FALSE,407.55,407.55,0,2023-01-01,0
27590,"M026-MIURA",2023-01-05,"MWS-T","NET30",FALSE,1940.35,1940.35,0,2023-01-01,0
27601,"M030-MORGO",2023-01-05,"MWS-T","NET45",FALSE,9564,9564,0,2023-01-01,0
27604,"S046-SPOC",2023-01-05,"CST-D","NET30",FALSE,456.6,456.6,0,2023-01-01,0
27605,"K007-KENWO",2023-01-05,"MWS-T","NET30",FALSE,1546,1546,0,2023-01-01,0
27606,"C057-CAGES",2023-01-06,NA,NA,FALSE,34732.88,34732.88,0,2023-01-01,0
27607,"C006-C&DTE",2023-01-06,"MWS-T","NET30",FALSE,124.64,124.64,0,2023-01-01,0
27610,"S038-STLKI",2023-01-06,"MWS-T","NET60",FALSE,1150,1150,0,2023-01-01,0
27613,"A045-AFS",2023-01-09,NA,NA,FALSE,1990.57,1990.57,343.85,2023-01-01,0
27619,"S028-SAWTR",2023-01-09,"MWS-T","NET30",FALSE,9200,9200,0,2023-01-01,0
27620,"S028-SAWTR",2023-01-09,"MWS-T","NET30",FALSE,2347.5,2347.5,0,2023-01-01,0
27621,"S028-SAWTR",2023-01-09,"MWS-T","NET30",FALSE,3984,3984,0,2023-01-01,0
27622,"M030-MORGO",2023-01-09,"MWS-T","NET45",FALSE,3461.7,3461.7,0,2023-01-01,0
27623,"M030-MORGO",2023-01-09,"MWS-T","NET45",FALSE,3461.7,3461.7,0,2023-01-01,0
27626,"S002-SREIL",2023-01-09,NA,"NET30",FALSE,1759.35,1759.35,0,2023-01-01,0
27627,"S002-SREIL",2023-01-09,NA,"NET30",FALSE,1416.48,1416.48,0,2023-01-01,0
27629,"S002-SREIL",2023-01-09,NA,"NET30",FALSE,11567.5,11567.5,0,2023-01-01,0
27608,"M030-MORGO",2023-01-06,"MWS-T","NET45",FALSE,726,726,0,2023-01-01,0
27609,"V007-VNDRL",2023-01-06,NA,"NET30",FALSE,1767.06,1767.06,0,2023-01-01,0
27611,"L005-LBGSY",2023-01-06,"MWS-T","NET30",FALSE,382.5,382.5,0,2023-01-01,0
27616,"M026-MIURA",2023-01-09,"MWS-T","NET30",FALSE,655.6,655.6,0,2023-01-01,0
27636,"M026-MIURA",2023-01-10,"MWS-T","NET30",FALSE,168.8,168.8,0,2023-01-01,0
27640,"M026-MIURA",2023-01-10,"MWS-T","NET30",FALSE,3598.6,3598.6,0,2023-01-01,0
27644,"M030-MORGO",2023-01-10,"MWS-T","NET45",FALSE,419.1,419.1,0,2023-01-01,0
27645,"M030-MORGO",2023-01-10,"MWS-T","NET45",FALSE,407.55,407.55,0,2023-01-01,0
27646,"M030-MORGO",2023-01-10,"MWS-T","NET45",FALSE,1623.6,1623.6,0,2023-01-01,0
27647,"M030-MORGO",2023-01-10,"MWS-T","NET45",FALSE,1785.3,1785.3,0,2023-01-01,0
27648,"C060-CREA",2023-01-10,NA,NA,FALSE,0,0,0,2023-01-01,0
27612,"A029-A&ECO",2023-01-09,"WWE","NET30",FALSE,4018,4018,0,2023-01-01,0
27614,"C006-C&DTE",2023-01-09,"MWS-T","NET30",FALSE,119.81,119.81,0,2023-01-01,0
27615,"C006-C&DTE",2023-01-09,"MWS-T","NET30",FALSE,2266.45,2266.45,0,2023-01-01,0
27617,"V007-VNDRL",2023-01-09,NA,"NET30",FALSE,13699.92,13699.92,0,2023-01-01,0
27618,"V007-VNDRL",2023-01-09,NA,"NET30",FALSE,17388.36,17388.36,0,2023-01-01,0
27624,"M030-MORGO",2023-01-09,NA,"NET45",FALSE,552,552,0,2023-01-01,0
27625,"S002-SREIL",2023-01-09,NA,"NET30",FALSE,2472.12,2472.12,0,2023-01-01,0
27628,"S002-SREIL",2023-01-09,NA,"NET30",FALSE,6850.1,6850.1,0,2023-01-01,0
27630,"S002-SREIL",2023-01-09,NA,"NET30",FALSE,17494.06,17494.06,0,2023-01-01,0
27631,"F022-F&D",2023-01-10,"CPICK",NA,FALSE,2076.4,2076.4,0,2023-01-01,0
27632,"F022-F&D",2023-01-10,"CPICK",NA,FALSE,49.4,49.4,0,2023-01-01,0
27633,"F022-F&D",2023-01-10,"CPICK",NA,FALSE,175.72,175.72,0,2023-01-01,0
27649,"F022-F&D",2023-01-10,"CPICK",NA,FALSE,750,750,0,2023-01-01,0
27651,"F022-F&D",2023-01-11,"CPICK",NA,FALSE,89.85,89.85,0,2023-01-01,0
27652,"M030-MORGO",2023-01-11,"MWS-T","NET45",FALSE,2570.7,2570.7,0,2023-01-01,0
27653,"M030-MORGO",2023-01-11,"MWS-T","NET45",FALSE,443.85,443.85,0,2023-01-01,0
27654,"M030-MORGO",2023-01-11,"MWS-T","NET45",FALSE,262.35,262.35,0,2023-01-01,0
27655,"M030-MORGO",2023-01-11,"MWS-T","NET45",FALSE,239.25,239.25,0,2023-01-01,0
27656,"M030-MORGO",2023-01-11,"MWS-T","NET45",FALSE,1755.6,1755.6,0,2023-01-01,0
27657,"M030-MORGO",2023-01-11,"MWS-T","NET45",FALSE,443.85,443.85,0,2023-01-01,0
27658,"M030-MORGO",2023-01-11,"MWS-T","NET45",FALSE,620.4,620.4,0,2023-01-01,0
27659,"M026-MIURA",2023-01-11,"MWS-T","NET30",FALSE,518.9,518.9,0,2023-01-01,0
27660,"S046-SPOC",2023-01-11,"CST-D","NET30",FALSE,610,610,0,2023-01-01,0
27661,"S028-SAWTR",2023-01-11,"MWS-T","NET30",FALSE,1205,1205,0,2023-01-01,0
27634,"R024-RAINB",2023-01-10,"CST-D","NET30",FALSE,818,818,0,2023-01-01,0
27635,"M026-MIURA",2023-01-10,"MWS-T","NET30",FALSE,221.6,221.6,0,2023-01-01,0
27637,"M026-MIURA",2023-01-10,"MWS-T","NET30",FALSE,1212.4,1212.4,0,2023-01-01,0
27638,"M026-MIURA",2023-01-10,"MWS-T","NET30",FALSE,221.1,221.1,0,2023-01-01,0
27639,"M026-MIURA",2023-01-10,"MWS-T","NET30",FALSE,1499.2,1499.2,0,2023-01-01,0
27641,"M026-MIURA",2023-01-10,"MWS-T","NET30",FALSE,682.08,682.08,0,2023-01-01,0
27642,"S038-STLKI",2023-01-10,"CST-D","NET60",FALSE,1840,1840,0,2023-01-01,0
27643,"V007-VNDRL",2023-01-10,NA,"NET30",FALSE,15478.52,15478.52,0,2023-01-01,0
27662,"M030-MORGO",2023-01-11,"MWS-T","NET45",FALSE,2753.2,2753.2,0,2023-01-01,0
27680,"S039-SMI",2023-01-12,NA,"NET30",FALSE,8161.65,8161.65,0,2023-01-01,0
27681,"M030-MORGO",2023-01-12,"MWS-T","NET45",FALSE,518.1,518.1,0,2023-01-01,0
27685,"M030-MORGO",2023-01-12,"MWS-T","NET45",FALSE,1509,1509,0,2023-01-01,0
27650,"F022-F&D",2023-01-10,"CPICK",NA,FALSE,576.09,576.09,0,2023-01-01,0
27663,"M030-MORGO",2023-01-11,"MWS-T","NET45",FALSE,621.6,621.6,0,2023-01-01,0
27667,"M030-MORGO",2023-01-11,"MWS-T","NET45",FALSE,419.1,419.1,0,2023-01-01,0
27668,"M030-MORGO",2023-01-11,"MWS-T","NET45",FALSE,407.55,407.55,0,2023-01-01,0
27669,"M030-MORGO",2023-01-11,"MWS-T","NET45",FALSE,358.05,358.05,0,2023-01-01,0
27672,"M030-MORGO",2023-01-11,"MWS-T","NET45",FALSE,1928.85,1928.85,0,2023-01-01,0
27673,"M030-MORGO",2023-01-11,"MWS-T","NET45",FALSE,882.75,882.75,0,2023-01-01,0
27674,"M030-MORGO",2023-01-11,"MWS-T","NET45",FALSE,2374.35,2374.35,0,2023-01-01,0
27676,"M030-MORGO",2023-01-11,"MWS-T","NET45",FALSE,2570.4,2570.4,0,2023-01-01,0
27677,"R024-RAINB",2023-01-11,"CST-D","NET30",FALSE,3152.88,3152.88,0,2023-01-01,0
27678,"S039-SMI",2023-01-11,NA,"NET30",FALSE,4917.6,4917.6,0,2023-01-01,0
27679,"S039-SMI",2023-01-11,NA,"NET30",FALSE,23080.8,23080.8,0,2023-01-01,0
27687,"S025-SAKAI",2023-01-12,"MWS-T","NET30",FALSE,4966.56,4966.56,0,2023-01-01,0
27664,"M030-MORGO",2023-01-11,"MWS-T","NET45",FALSE,1152,1152,0,2023-01-01,0
27665,"C057-CAGES",2023-01-11,NA,NA,FALSE,6883.94,6883.94,0,2023-01-01,0
27675,"F022-F&D",2023-01-11,"CPICK",NA,FALSE,87.86,87.86,0,2023-01-01,0
27682,"M030-MORGO",2023-01-12,"MWS-T","NET45",FALSE,1280.4,1280.4,0,2023-01-01,0
27689,"M030-MORGO",2023-01-13,"MWS-T","NET45",FALSE,618,618,0,2023-01-01,0
27690,"M030-MORGO",2023-01-13,NA,"NET45",FALSE,2475,2475,0,2023-01-01,0
27691,"M030-MORGO",2023-01-13,NA,"NET45",FALSE,3351,3351,0,2023-01-01,0
27692,"M030-MORGO",2023-01-13,"MWS-T","NET45",FALSE,2163.6,2163.6,0,2023-01-01,0
27693,"M030-MORGO",2023-01-13,"MWS-T","NET45",FALSE,462,462,0,2023-01-01,0
27694,"M030-MORGO",2023-01-13,"MWS-T","NET45",FALSE,1188,1188,0,2023-01-01,0
27695,"M030-MORGO",2023-01-13,NA,"NET45",FALSE,4862,4862,0,2023-01-01,0
27696,"M030-MORGO",2023-01-13,NA,"NET45",FALSE,950,950,0,2023-01-01,0
27697,"M030-MORGO",2023-01-13,NA,"NET45",FALSE,727.5,727.5,0,2023-01-01,0
27666,"M030-MORGO",2023-01-11,"MWS-T","NET45",FALSE,947.2,947.2,0,2023-01-01,0
27670,"M030-MORGO",2023-01-11,"MWS-T","NET45",FALSE,420.75,420.75,0,2023-01-01,0
27671,"M030-MORGO",2023-01-11,"MWS-T","NET45",FALSE,374.55,374.55,0,2023-01-01,0
27683,"M030-MORGO",2023-01-12,"MWS-T","NET45",FALSE,831.6,831.6,0,2023-01-01,0
27684,"M030-MORGO",2023-01-12,"MWS-T","NET45",FALSE,711.6,711.6,0,2023-01-01,0
27686,"M030-MORGO",2023-01-12,"MWS-T","NET45",FALSE,792.6,792.6,0,2023-01-01,0
27688,"Y002-YNGTC",2023-01-13,"CST-D",NA,FALSE,6087.55,6087.55,0,2023-01-01,0
27698,"M030-MORGO",2023-01-13,NA,"NET45",FALSE,2532,2532,0,2023-01-01,0
27699,"M030-MORGO",2023-01-13,NA,"NET45",FALSE,4862,4862,0,2023-01-01,0
27700,"M030-MORGO",2023-01-13,"MWS-T","NET45",FALSE,9564,9564,0,2023-01-01,0
27703,"R029-RUSTI",2023-01-13,NA,NA,FALSE,2262.8,2262.8,0,2023-01-01,0
27704,"M026-MIURA",2023-01-13,"MWS-T","NET30",FALSE,66.6,66.6,0,2023-01-01,0
27701,"M030-MORGO",2023-01-13,"MWS-T","NET45",FALSE,7970,7970,0,2023-01-01,0
27702,"M030-MORGO",2023-01-13,"MWS-T","NET45",FALSE,2566.2,2566.2,0,2023-01-01,0
27705,"S002-SREIL",2023-01-13,NA,"NET30",FALSE,4588.4,4588.4,0,2023-01-01,0
27706,"K007-KENWO",2023-01-13,"MWS-T","NET30",FALSE,44813.1,44813.1,0,2023-01-01,0
27707,"V007-VNDRL",2023-01-13,NA,"NET30",FALSE,259.56,259.56,0,2023-01-01,0
27708,"V007-VNDRL",2023-01-13,NA,"NET30",FALSE,259.56,259.56,0,2023-01-01,0
27742,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,225,225,0,2023-01-01,0
27743,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,225,225,0,2023-01-01,0
27744,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,225,225,0,2023-01-01,0
27753,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,225,225,0,2023-01-01,0
27754,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,225,225,0,2023-01-01,0
27709,"M030-MORGO",2023-01-13,"MWS-T","NET45",FALSE,919.05,919.05,0,2023-01-01,0
27764,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,225,225,0,2023-01-01,0
27765,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,225,225,0,2023-01-01,0
27766,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,225,225,0,2023-01-01,0
27767,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,225,225,0,2023-01-01,0
27768,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,225,225,0,2023-01-01,0
27769,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,225,225,0,2023-01-01,0
27770,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,225,225,0,2023-01-01,0
27771,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,225,225,0,2023-01-01,0
27772,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,225,225,0,2023-01-01,0
27773,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,225,225,0,2023-01-01,0
27774,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,225,225,0,2023-01-01,0
27776,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,225,225,0,2023-01-01,0
27777,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,225,225,0,2023-01-01,0
27710,"M030-MORGO",2023-01-13,"MWS-T","NET45",FALSE,1570.8,1570.8,0,2023-01-01,0
27711,"M030-MORGO",2023-01-13,"MWS-T","NET45",FALSE,1349.7,1349.7,0,2023-01-01,0
27712,"M030-MORGO",2023-01-13,"MWS-T","NET45",FALSE,1412.4,1412.4,0,2023-01-01,0
27713,"M030-MORGO",2023-01-13,"MWS-T","NET45",FALSE,336.6,336.6,0,2023-01-01,0
27714,"M030-MORGO",2023-01-13,"MWS-T","NET45",FALSE,336.6,336.6,0,2023-01-01,0
27715,"M030-MORGO",2023-01-13,"MWS-T","NET45",FALSE,508.2,508.2,0,2023-01-01,0
27775,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,225,225,0,2023-01-01,0
27778,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,225,225,0,2023-01-01,0
27779,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,225,225,0,2023-01-01,0
27780,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,225,225,0,2023-01-01,0
27781,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,225,225,0,2023-01-01,0
27782,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,225,225,0,2023-01-01,0
27783,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,225,225,0,2023-01-01,0
27716,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,1038.2,1038.2,0,2023-01-01,0
27717,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,68.22,68.22,0,2023-01-01,0
27727,"P031-PURSU",2023-01-16,NA,NA,FALSE,2000,2000,0,2023-01-01,0
27729,"M030-MORGO",2023-01-16,"MWS-T","NET45",FALSE,2917.2,2917.2,0,2023-01-01,0
27733,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,225,225,0,2023-01-01,0
27734,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,225,225,0,2023-01-01,0
27735,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,225,225,0,2023-01-01,0
27736,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,225,225,0,2023-01-01,0
27737,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,225,225,0,2023-01-01,0
27738,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,225,225,0,2023-01-01,0
27745,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,225,225,0,2023-01-01,0
27746,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,225,225,0,2023-01-01,0
27747,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,225,225,0,2023-01-01,0
27748,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,225,225,0,2023-01-01,0
27718,"S002-SREIL",2023-01-16,NA,"NET30",FALSE,0,0,0,2023-01-01,0
27719,"S046-SPOC",2023-01-16,"CST-D","NET30",FALSE,474.4,474.4,0,2023-01-01,0
27721,"M030-MORGO",2023-01-16,"MWS-T","NET45",FALSE,3461.7,3461.7,0,2023-01-01,0
27722,"M030-MORGO",2023-01-16,"MWS-T","NET45",FALSE,997.2,997.2,0,2023-01-01,0
27723,"M030-MORGO",2023-01-16,"MWS-T","NET45",FALSE,114,114,0,2023-01-01,0
27724,"M030-MORGO",2023-01-16,"MWS-T","NET45",FALSE,1514.4,1514.4,0,2023-01-01,0
27725,"M030-MORGO",2023-01-16,"MWS-T","NET45",FALSE,159.6,159.6,0,2023-01-01,0
27726,"V007-VNDRL",2023-01-16,NA,"NET30",FALSE,33,33,0,2023-01-01,0
27728,"M030-MORGO",2023-01-16,"MWS-T","NET45",FALSE,3033.6,3033.6,0,2023-01-01,0
27730,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,1038.2,1038.2,0,2023-01-01,0
27731,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,300,300,0,2023-01-01,0
27720,"M030-MORGO",2023-01-16,"MWS-T","NET45",FALSE,3461.7,3461.7,0,2023-01-01,0
27732,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,225,225,0,2023-01-01,0
27739,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,225,225,0,2023-01-01,0
27740,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,225,225,0,2023-01-01,0
27741,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,225,225,0,2023-01-01,0
27755,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,225,225,0,2023-01-01,0
27756,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,225,225,0,2023-01-01,0
27757,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,225,225,0,2023-01-01,0
27758,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,225,225,0,2023-01-01,0
27759,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,225,225,0,2023-01-01,0
27760,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,225,225,0,2023-01-01,0
27761,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,225,225,0,2023-01-01,0
27762,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,225,225,0,2023-01-01,0
27763,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,225,225,0,2023-01-01,0
27749,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,225,225,0,2023-01-01,0
27750,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,225,225,0,2023-01-01,0
27751,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,225,225,0,2023-01-01,0
27752,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,225,225,0,2023-01-01,0
27784,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,225,225,0,2023-01-01,0
27785,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,225,225,0,2023-01-01,0
27786,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,225,225,0,2023-01-01,0
27787,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,225,225,0,2023-01-01,0
27788,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,225,225,0,2023-01-01,0
27789,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,225,225,0,2023-01-01,0
27790,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,225,225,0,2023-01-01,0
27791,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,225,225,0,2023-01-01,0
27792,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,225,225,0,2023-01-01,0
27793,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,225,225,0,2023-01-01,0
27794,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,225,225,0,2023-01-01,0
27795,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,225,225,0,2023-01-01,0
27802,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,150,150,0,2023-01-01,0
27803,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,150,150,0,2023-01-01,0
27804,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,150,150,0,2023-01-01,0
27805,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,150,150,0,2023-01-01,0
27806,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,150,150,0,2023-01-01,0
27814,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,75,75,0,2023-01-01,0
27820,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,182.34,182.34,0,2023-01-01,0
27821,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,182.34,182.34,0,2023-01-01,0
27822,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,182.34,182.34,0,2023-01-01,0
27823,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,182.34,182.34,0,2023-01-01,0
27824,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,182.34,182.34,0,2023-01-01,0
27825,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,182.34,182.34,0,2023-01-01,0
27796,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,150,150,0,2023-01-01,0
27797,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,150,150,0,2023-01-01,0
27798,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,150,150,0,2023-01-01,0
27799,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,150,150,0,2023-01-01,0
27800,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,150,150,0,2023-01-01,0
27801,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,150,150,0,2023-01-01,0
27807,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,75,75,0,2023-01-01,0
27808,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,75,75,0,2023-01-01,0
27809,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,75,75,0,2023-01-01,0
27810,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,75,75,0,2023-01-01,0
27811,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,75,75,0,2023-01-01,0
27812,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,75,75,0,2023-01-01,0
27813,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,75,75,0,2023-01-01,0
27815,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,182.34,182.34,0,2023-01-01,0
27816,"F022-F&D",2023-01-16,"CPICK",NA,FALSE,182.34,182.34,0,2023-01-01,0
